kind,group,title,kicker,description,completeUrl,type,summary,url,linkLabel,sourcePage,sourceSection,sourceOrder,sourceKind
item,Publications,"Keynote: Operations Research in Australia: The Experts Speak, Canberra, Australia, 7-8 July, 2008, Structuring the strategic scenario planning process.",,,,Invited Talks,,,,Research,Invited Talks,478,list
item,Publications,"Invited Speaker: 3rd International Nonlinear Science Conference, Chuo University, Tokyo, Japan, 13-15 March, 2008, Characterising and Understanding dynamics in reactive heterogeneous multi-agent systems.",,,,Invited Talks,,,,Research,Invited Talks,479,list
item,Publications,"Invited Speaker at the Defence and Security track of Complex â€™07, Gold Coast, Australia, Signatures of Game Dynamics for Intelligence and Information Operation.",,,,Invited Talks,,,,Research,Invited Talks,480,list
item,Publications,"Invited Speaker at the International Seminar Series, Intelligent Robot Research Centre, Advanced Institute of Science and Technology (KAIST), Korea, November 2006. Recent Advances on Artificial Life and Adaptive Robotics.",,,,Invited Talks,,,,Research,Invited Talks,481,list
item,Publications,"Invited Speaker at the 8th Asia Pacific Symposium on Intelligent and Evolutionary Systems, 6-7 Dec 2004, Cairns, Australia. The lone thinker of Celigny in learning and agent systems.",,,,Invited Talks,,,,Research,Invited Talks,482,list
item,Publications,"Department of Veterans' Affairs, Australia, Data Mining, 21/10/2003.",,,,Invited Talks,,,,Research,Invited Talks,483,list
item,Publications,"DPI, Australia, 20/09/1998. Introducing Neural Networks for the Dairy Industry, a talk was given in The Dept. of Primary Industries, Workshop for extensions, Sunshine Coast.",,,,Invited Talks,,,,Research,Invited Talks,484,list
item,Publications,"JSwarm: A Jingulu-Inspired Human-AI-Teaming Language for Context-Aware Swarm Guidance. Frontiers in Physics, 632, 2022, doi: 10.3389/fphy.2022.944064.",,,,Research Overview - Technical Articles,,https://www.frontiersin.org/articles/10.3389/fphy.2022.944064/full?LinkSource=PassleApp,Open link,Home,Research Overview - Technical Articles,15,list
item,Publications,"A model of symbiomemesis: machine education and communication as pillars for human-autonomy symbiosis, Philosophical Transactions of the Royal Society A, 379(2207), 20200364, 2021, doi: 10.1098/rsta.2020.0364.",,,,Research Overview - Technical Articles,,https://doi.org/10.1098/rsta.2020.0364,Open link,Home,Research Overview - Technical Articles,17,list
item,Publications,"What is Artificial Intelligence?, IEEE Transactions on Artificial Intelligence, 2(2), 94-95, April 2021, doi: 10.1109/TAI.2021.3096243.",,,,Research Overview - Technical Articles,,https://ieeexplore.ieee.org/document/9523786,Open link,Home,Research Overview - Technical Articles,19,list
item,Publications,"Social Integration of Artificial Intelligence: Functions, Automation Allocation Logic, and Human-Autonomy Trust. Cognitive Computation, 11(2), 159-171, 2019.",,,,Research Overview - Technical Articles,,https://ieeexplore.ieee.org/document/8658079,Open link,Home,Research Overview - Technical Articles,21,list
item,Publications,"Trusted Autonomy and Cognitive Cyber Symbiosis: Open Challenges. Cognitive Computation, 8(3), 385-408, 2016.",,,,Research Overview - Technical Articles,,http://rd.springer.com/article/10.1007/s12559-015-9365-5,Open link,Home,Research Overview - Technical Articles,23,list
item,Publications,"A Review of Theoretical and Practical Challenges of Trusted Autonomy in Big Data, IEEE Access, 4, 2808 - 2830, 2016.",,,,Research Overview - Technical Articles,,http://ieeexplore.ieee.org/document/7480763/,Open link,Home,Research Overview - Technical Articles,25,list
item,Publications,"Contrasting Human and Computational Intelligence-Based Autonomous Behaviours in a Blue-Red Simulation Environment, IEEE Tranasctions on Emerging Topics in Computational Intelligence,1(1), 27-40, 2017.",,,,Research Overview - Technical Articles,,http://ieeexplore.ieee.org/document/7820081/,Open link,Home,Research Overview - Technical Articles,27,list
featured,,"JSwarm: A Jingulu-Inspired Human-AI-Teaming Language for Context-Aware Swarm Guidance. Frontiers in Physics, 632, 2022, doi: 10.3389/fphy.2022.944064.",,,,Research Overview - Technical Articles,,https://www.frontiersin.org/articles/10.3389/fphy.2022.944064/full?LinkSource=PassleApp,Open source,Home,Research Overview - Technical Articles,15,list
featured,,"Trusted Autonomy and Cognitive Cyber Symbiosis: Open Challenges. Cognitive Computation, 8(3), 385-408, 2016.",,,,Research Overview - Technical Articles,,http://rd.springer.com/article/10.1007/s12559-015-9365-5,Open source,Home,Research Overview - Technical Articles,23,list
featured,,"ARC Discovery (2020-2024), Machine education for trusted multi-skilled evolutionary learners, H.A. Abbass, S. Elsawah, E. Petraki, $580K. [Project Web Site]",,,,Grants,,http://www.husseinabbass.net/DP200101211.html,Open source,Research,Grants,10,list
